ID,commenterID,articleID,comment,likes,commentID,replyID,date
6216,3741,299,"Where they trying to get In or Out of Clondalkin",335,9276899,9276899,"18hours ago"
6217,3685,299,"That sounds like del-boy, Boycie and Abdul in the back of Denzel‘s lorry.",114,9276873,9276873,"18hours ago"
6218,3742,299,"@Conor Noonan: Gary",82,9276881,9276873,"18hours ago"
6219,3742,299,"@Conor Noonan: Gary",42,9276882,9276873,"18hours ago"
6220,3743,299,"@Stacey Ó Lochlainn: The Gary Gang. What an episode that was",13,9277160,9276873,"14hours ago"
6221,3744,299,"Park West is not in Clondalkin, it is Dublin 12.",82,9276806,9276806,"19hours ago"
6222,3745,299,"@Trish: Ballyfermot on one end and Clondalkin on other",74,9276815,9276806,"19hours ago"
6223,3746,299,"@Trish: First world issues for you! Christ.",124,9276821,9276806,"19hours ago"
6224,3747,299,"@Sean: it’s still Ballyfermot though, isn’t it?",16,9276883,9276806,"18hours ago"
6225,3748,299,"@Trish: Put it this way…there are 3 exits out of this little estate labelled D12. One exits into D10, one exits into D22 and the third exits into D20. It’s not that big of an estate but it is definitely a planning anomaly; a D12 island, divorced from the mothership.",21,9276925,9276806,"18hours ago"
6226,3730,299,"@Trish: it is Dublin ..10..12..& 22",6,9276982,9276806,"17hours ago"
6227,3748,299,"@Paul Somers: what road in Dublin 12 connects directly to it ?",3,9277028,9276806,"16hours ago"
6228,3749,299,"@Laura Crowe: Nangor",1,9277347,9276806,"6hours ago"
6229,3502,299,"Came here for the weather",64,9276847,9276847,"19hours ago"
6230,3750,299,"@Looney Tunes: maybe heard about the 700k apartments being given out",183,9276856,9276847,"19hours ago"
6231,3751,299,"Straight to Baldonnell on the Gov jet and back where they came from.",40,9277259,9277259,"7hours ago"
6232,3667,299,"They were the three wise men",32,9277053,9277053,"16hours ago"
6233,3752,299,Gary,18,9277056,9277056,"16hours ago"
6234,3753,301,"He was everywhere on the pitch yesterday. The amount of ball he turned over was crazy",105,9276784,9276784,"19hours ago"
6235,3754,301,"@Miguel Sanchez: some engine on him in fairness.. was flying around till he got subbed off",36,9276905,9276784,"18hours ago"
6236,3755,301,"A man possessed yesterday, left everything on the pitch. Deserves it.",36,9276996,9276996,"17hours ago"
6237,3756,301,"Would love a player like this in Galway, phenomenal work rate over the years, got his just rewards yesterday",25,9277019,9277019,"17hours ago"
6238,3757,301,"@Stephen Burke: Sean Kelly.",7,9277051,9277019,"16hours ago"
6239,3535,301,"Hogans Heros…
Masters of Munster…
Maith sìbh…",2,9277653,9277653,"4hours ago"
6240,3592,302,"This poor woman and the cyclist in tipperary horrible tragedys. Christmas will never be the same for their poor families, absolutely tragic. RIP.",154,9276793,9276793,"19hours ago"
6241,3307,302,"Godspeed Madam, condolences to family and friends during this difficult time.",86,9276792,9276792,"19hours ago"
6242,3270,302,RIP.,84,9276807,9276807,"19hours ago"
6243,3758,303,"He’s not even officially president yet, and already making good decisions",206,9276699,9276699,"20hours ago"
6244,3759,303,"@neuromancer: Meanwhile the guy lying to try to keep the job spends everyday since the election playing golf.",149,9276725,9276699,"20hours ago"
6245,3343,303,"@KilkennyProud: and scamming his cult.",65,9276836,9276699,"19hours ago"
6246,3759,303,"@Paul Furey: He has staff for that.",6,9276874,9276699,"18hours ago"
6247,3225,303,"Just perfect. John Kerry in charge of climate change after calling for the ‘global reset’ lately. Globalists have taken back full control of WH",72,9276842,9276842,"19hours ago"
6248,3249,303,"@Kieran Hayes: fun fact – a global reset and determined focus on climate change issues would actually result in fewer flights, less interdependence, less migration, a bolstered domestic economy, and greater domestic food and energy security, all of which are a far cry from globalism and would put us in a more decentralised world than the one we currently live in. A cursory examination of the facts completely debunks the idea that this is somehow a globalist agenda.",52,9276902,9276842,"18hours ago"
6249,3225,303,"@Brian Ó Dálaigh: Fun fact –
Post COVID profits have Amazon up 100%
All large supermarkets up 70-80%. Meanwhile small businesses are down around 30% & about 20% have closed down for good.
The Globalist Technocrats are shi ting all over the little guys",57,9276920,9276842,"18hours ago"
6250,3559,303,"Poor Trump is it any wonder his hair went Grey overnight by the time January come he will be Bald That would be a sight for sore Eyes",57,9276781,9276781,"19hours ago"
6251,3600,303,"@pat seery: that’s a sight that would make my eyes sore",14,9276912,9276781,"18hours ago"
6252,3760,303,"Joe driving 6000cc v8 corvette on tv recently.
Lucky if he gets 10mpg
Hypocrite?",40,9276888,9276888,"18hours ago"
6253,3761,303,"@Jack Creegan: No",12,9277132,9276888,"15hours ago"
6254,3762,303,"@Jack Creegan: seriously? Did you practice being like this or were you just born this way?",7,9277271,9276888,"7hours ago"
6255,3763,303,"Biden didnt even win the election, so The Great Orange One says….",26,9276713,9276713,"20hours ago"
6256,3369,303,"I would not like to be in Biden’s shoes for the next four years
DT doesn’t know how lucky he is to have lost",11,9276962,9276962,"17hours ago"
6257,3764,303,"@WreckDefier: you think? There’s an excellent chance he’s going to jail.",24,9276965,9276962,"17hours ago"
6258,3765,303,"@Teddy Bear: For what??",7,9277300,9276962,"7hours ago"
6259,3766,303,"@draintheswamp: Trumps writs are swamping the drains. Time to give it up man. Go back to Kennedy assassination or maybe UFO’s. Let us get on with the important work.",8,9277119,9277119,"15hours ago"
6260,3369,303,"There will be a very lukewarm climate in January",4,9276955,9276955,"17hours ago"
6261,3767,303,"Antony Blinken….. A Blinken? The lols will write themselves. “Fix your b00bs, Blinken. You look like a bleedin’ Picasso!”",9,9276709,9276709,"20hours ago"
6262,3768,304,"Think this evening’s viewing will be Bram Stoker’s Dracula on the Horror channel.",35,9276654,9276654,"20hours ago"
6263,3769,304,"That movie, Operation Christmas Drop, is truly terrible :-*",26,9276794,9276794,"19hours ago"
6264,3770,304,"Again, these are ‘Films on TV’ not ‘TV Movies’. Big difference. Get it right or keep getting it wrong, it’s up to you.",5,9277072,9277072,"16hours ago"
6265,3771,304,"Avengenders..what’s that…",2,9277150,9277150,"15hours ago"
6266,3597,304,"@Tommie: Now now Tommie, its 2020, there are plenty of genders out there…",5,9277185,9277150,"11hours ago"
6267,3232,305,"All the people in here trying to shove the covid vaccine down people’s throat who dont want to take it and look people in Ireland don’t even trust the flu vaccine which has been around for years, and is being left to expire in Irish pharmacy, oh this is going to sting isn’t it",128,9276541,9276541,"21hours ago"
6268,3772,305,"@Hugo Bugo: pretty sure you don’t take the vaccine orally",39,9276566,9276541,"21hours ago"
6269,3773,305,"@Hugo Bugo: It isn’t an issue of trust, mainly. A lot of people probably don’t want to bring their kid out to a pharmacy or GP surgery during Covid, especially because flu is virtually non-existent here at the minute. It should have been offered through the schools like in the UK.
And even if lots of Irish people didn’t trust the flu vaccine, that wouldn’t make them right! It has a long and solid safety record.",67,9276569,9276541,"21hours ago"
6270,3232,305,"@▪️: your joking right, sorry I have 1st hand experience, I have family members who work in pharmacies and they are jammed packed every day",18,9276580,9276541,"21hours ago"
6271,3774,305,"@Hugo Bugo:
No they aren’t. Pharmacies especially have queues to avoid crowds inside. Don’t make stuff up to suit your story.",42,9276609,9276541,"21hours ago"
6272,3773,305,"@Hugo Bugo: I work in a pharmacy and that’s just something you’ve made up out of thin air",6,9276859,9276541,"19hours ago"
6273,3775,305,"I’ve been trying for weeks to get a flu vaccine and
have been unable to get one. It’s a joke. If they can’t get this done for people who need it how are they supposed to distribute a covid one.",91,9276570,9276570,"21hours ago"
6274,3776,305,"@Irish Sean: I don’t know where you looked, but I got flu vaccine no problem.",42,9276590,9276570,"21hours ago"
6275,3777,305,"@Irish Sean: That’s bizarre, your GP should assist you immediately.",30,9276592,9276570,"21hours ago"
6276,3775,305,"@Cosmological:
My gp is out of stock and I was told this morning they’re not getting anymore in. I rang 3 weeks ago and was told to call them back in a few weeks that they would have some in soon. Now they’re telling me that is not the case",29,9276620,9276570,"21hours ago"
6277,3775,305,"@Chin Feeyin:
Have tried my gp, my local pharmacy, my local boots and other chemists in towns close to me and all saying they’re out of stock with huge waiting lists",35,9276624,9276570,"21hours ago"
6278,3778,305,"@Irish Sean: called Lloyds today and have an appointment tomorrow so not sure what part of the country your in but you need to ring around",13,9276629,9276570,"21hours ago"
6279,3779,305,"@Irish Sean: yeah we were told none for adults as stick too low. Kids only. Yet there’s an oversupply. Where is it? Do the HSE know?",5,9276711,9276570,"20hours ago"
6280,3780,305,"@Chin Feeyin: he obviously didn’t look down the back of the sofa. I presume that’s where all the lost ones are",3,9276765,9276570,"19hours ago"
6281,3586,305,"Natural immunity is fine folks.",67,9276587,9276587,"21hours ago"
6282,3781,305,"@Jonnie Marre: natural immunity kicks in when you get infected. So it’s fine if you’re ok with being sick. And hoping you only get a bit sick.",26,9276745,9276587,"20hours ago"
6283,3774,305,"@EvieXVI:
No point explaining, he doesn’t understand how immunity works.",37,9276785,9276587,"19hours ago"
6284,3782,305,"People don’t want to go near a medical facility and cases of flu will be way down this year anyway because of all this social distancing.",30,9276563,9276563,"21hours ago"
6285,3774,305,"@J:
Flu cases in Australia and Nz were way down this year during their winter so expect similar here.",23,9276617,9276563,"21hours ago"
6286,3783,305,"@J: The cynic in me thinks there is profit in this for the pharmacies if the scheme is extended to teenagers.",53,9276623,9276563,"21hours ago"
6287,3302,305,"@Mickety Dee: I would think so too. The young (less than 6 years), old (those over 60) and those with underlying illness/immunocompromised should get it. Pharmacists making themselves relevant again. Money in it for them just like the dentists.",8,9276739,9276563,"20hours ago"
